team,placeName,address,url,lat,long,dist,desc,(Use /// to seperate copy from different authors)
CIN,Sotto,"118 East Sixth Street, Cincinnati, OH 45202",http://sottocincinnati.com/,39.102998,-84.511123,0.4,"If you're in the mood to splurge, there's Sotto, one of the best restaurants in the city. -C. Trent Rosecrans",
CIN,Mita's,"501 Race Street, Cincinnati, OH 45202",http://mitas.co/,39.101118,-84.514865,0.5,"Mita's is one of the best restaurants in the city, but you have to be willing to splurge. -C. Trent Rosecrans",
CIN,Dewey's Pizza,"300 Main St, Cincinnati, OH 45202",http://www.deweyspizza.com/,39.099331,-84.508953,0.1,"Dewey's Pizza, a local chain, has a store across the river in Newport in Newport on the Levee -- notable is Dewey's seasonal in April, the ballpark pizza with a mustard base, sausage and sauerkraut. It sounds gross, but it's a great combination and another example of how Cincinnati and baseball are intertwined. -C. Trent Rosecrans",
CIN,Skyline Chili,"254 East Fourth Street, Cincinnati, OH",http://www.skylinechili.com/,39.100924,-84.508137,0.2,"Skyline Chili is pretty cheap. Even with table service, one can eat pretty well for less than $10. — Mark Sheldon /// I would eat your small pet on a stick before I would eat a serving of Skyline Chili. (Come to think of it, where DOES the mystery meat come from???). -Andrew Baggarly",
CIN,Eli's BBQ,"3313 Riverside Drive, Cincinnati, OH 45226",http://www.elisbarbeque.com/,39.117902,-84.442691,4.4,"In Over-the-Rhine is Eli's BBQ, which also has another outpost East of the ballpark. The meats are great (and really, the hot dog is a revelation), but the jalapeno cheese grits are a must. -C. Trent Rosecrans",
,,,,,,,,
MIN,Burrito Loco,"418 13th Ave. SE, Minneapolis, MN",http://www.burrito-loco.com/,44.981515,-93.236503,,"I wouldn't say there's a ton of bargains within the ballpark area,but Burrito Loco on the U of M campus often has ridiculous food specials like free fajitas with a pitcher of beer or wings by the pitcher full, again free with a pitcher of the best High Life on tap. — Trei Brundrett",
PIT,Primanti Bros,"115 Federal St, Pittsburgh, PA 15212",https://www.primantibros.com/,40.447151,-80.006409,PARK,"Although a regional specialty, I do not salivate over Primanti Bros sandwiches or pierogies. -Andrew Baggarly",
,,,,,,,,
HOU,The Caz,"501 Crawford St, Houston, TX 77002",,29.75721,-95.355369,PARK,"Found alongside the other best places to eat at Minute Maid on the club level on the first base side, The Caz has some experimental (and great) sandwiches and burgers. -Evan Drellich",
HOU,Urban Bistro,"501 Crawford St, Houston, TX 77002",,29.75721,-95.355369,PARK,"On the first base club level with some of the best restaurants in the club, the Urban Bistro has rotating items, but my favorite, which was introduced last year was the Gouda-stuffed meatballs. -Evan Drellich /// The Urban Bistro (section 226) has a wide array of choices from Italian sausage stromboli to Mediterranean style salads.  My favorite dish from Urban Bistro last season was a 5 cheese truffle mac and cheese. -Jeff Fountain",
HOU,The Butcher,"501 Crawford St, Houston, TX 77002",,29.75721,-95.355369,PARK,"This may be of little help to some fans, but the best food I've found at Minute Maid is by far concentrated on the club level along the first-base side, which means many fans don't have access to it on a regular game day. One of the best stations here is The Butcher, where they give you a huge serving of potato salad and solid sandwiches. -Even Drellich",
HOU,Street Eats,"501 Crawford St, Houston, TX 77002",,29.75721,-95.355369,PARK,"For those without a club level ticket, Minute Maid's been known for the chicken and waffle cone, which is down the first-base side on the main concourse. The novelty outweighs the actual quality of the meal — the popcorn chicken is cafeteria-esque generic, and the potatoes and gravy felt that way too — but it's still as innovative an item as you'll find. -Evan Drellich /// The meal that got the most social media attention in 2015 was the chicken waffle cone from the Street Eats concourse stand.  Would you be interested in a perfect waffle cone filled with mashed potatoes, fried chicken and honey mustard?  Then head to section 124 and get your grub on. -Jeff Fountain",
HOU,Green Fork,"501 Crawford St, Houston, TX 77002",,29.75721,-95.355369,PARK,The salad bar right behind home plate on the main level has a wide selection of choices and won't make you feel bad about yourself. — Evan Drellich,
HOU,Little Bigs,"501 Crawford St, Houston, TX 77002",,29.75721,-95.355369,PARK,"After hiring chef Brian Caswell in 2011, the Astros brought a legitimacy to their concourse food stands that they had never had and his sliders from Little Bigs i section 109 are a hit. -Jeff Fountain",
HOU,El Real,"501 Crawford St, Houston, TX 77002",,29.75721,-95.355369,PARK,"The fajitas served at the El Real booth (section 132) are the stars of the concourse. They are cooked fresh to order so the wait can get long, but the smell of the meat on the grill continues to draw me in. -Jeff Fountain",
HOU,Bake and Scoop,"501 Crawford St, Houston, TX 77002",,29.75721,-95.355369,PARK,"Bake and Scoop, located by Urban Bistro in section 219, has the best dessert in Minute Maid Park with fresh cupcakes, warm cookies, fruit tarts, cinnamon rolls, and of course Blue Bell Ice Cream! -Jeff Fountain",
HOU,Texas Smoke,"501 Crawford St, Houston, TX 77002",,29.75721,-95.355369,PARK,"Minute Maid Park offers pretty decent BBQ options from the Texas Smoke stand (sections 125 & 406). Texas Smoke offers brisket, chopped beef, and turkey which are all better than you’d expect from a ballpark food stand. The BBQ baked potato might be the most satisfying entree in the entire ballpark, because it’s as delicious as it is filling. -Jeff Fountain",
HOU,FiveSeven Grille,"501 Crawford St, Houston, TX 77002",,29.75721,-95.355369,PARK,"FiveSevenGrille (section 156), named after Astros legends Craig Biggio and Jeff Bagwell, is a great sit-down option. -Jeff Fountain",
HOU,Guadalajar Hacienda,"1201 San Jacinto (Space 141), Houston, TX 77002",http://www.guadalajarahacienda.com/,29.753729,-95.364589,0.7,"If you like Mexican food or have ever been to a Chuy’s and thought, “I wonder what actual good Mexican food would taste like,” then you are in luck. I believe it is written in the Houston by-laws that there must be a Mexican food establishment every two blocks. Just pick any of them. They’re all really good. One of my favorites is Guadalajara Hacienda. -Tyler Stafford",
HOU,Torchy's Tacos,"350 W 19th St, Houston, TX 77008",http://torchystacos.com/,29.802595,-95.403313,5,"If you’ve never been to Torchy’s Tacos, you really should. — Tyler Stafford",
HOU,Ninfa's,"2704 Navigation Blvd., Houston Texas 77003",http://ninfas.com/,29.756861,-95.342554,0.9,"Ninfa's on Navigation is legendary and I've met only one person who's been disappointed, and they're incredibly stubborn and rather contrarian. It's a short drive to the stadium from here. -Evan Drellich",
HOU,Irma's Southwest Grill,"1314 Texas St #100, Houston, TX 77002",http://www.irmassouthwest.com/,29.75762,-95.359656,0.3,"An excellent restaurant in walking distance is Irma's Southwest on Texas Ave. (There's another Irma's which is good as well). -Evan Drellich /// Are you a fan of mexican food? If so, Irma’s in downtown stays open until 7 pm when the Astros are in town.  They have a rotating menu that depends greatly on the availability of fresh local ingredients, but the carne guisada is something to look forward to.  Also, a trip to Irma’s isn’t complete unless you have a glass of her famous Limónada! -Jeff Fountain",
HOU,Coltivare,"3320 White Oak Drive, Houston, Texas 77007",http://coltivarehouston.com/,29.781692,-95.393835,3.1,"Houston is a city that's not fully experienced unless you get out of downtown, and Minute Maid Park is downtown. Get an uber and go to Coltivare. -Evan Drellich",
HOU,Max's Wine Dive,"214 Fairview St #2, Houston, TX 77006",http://www.maxswinedive.com/,29.748469,-95.385473,2.5,"In order to fully experience Houston, you need to leave downtown. Take an Uber and go to Max's Win Dive (the location on Washington Ave. is a little further form teh stadium but just as great). -Evan Drellich",
HOU,Jackson Street BBQ,"209 Jackson St, Houston, TX 77002",http://jacksonstbbqhouston.com/,29.75884,-95.354149,0.1,"My favorite place to eat before Astros games is Jackson Street BBQ. It opened in 2015 and quickly earned a reputation as one of the best BBQ spots in Houston. The fact that it’s a ribs throw from Minute Maid Park makes it an extremely popular spot, but it’s big enough that I’ve never had to wait for a table. You order in a cafeteria style line, and you can’t go wrong with any of their smoked meat offerings. I prefer the brisket myself, and if they happen to be offering burnt end biscuits just say yes. This massive homemade biscuit is big enough to fit a burger and has jalapenos, cheese, and delicious brisket burnt ends inside. To balance your meal make sure you try the collard greens. They don’t come much better than at Jackson Street BBQ. -Jeff Fountain",
HOU,Vic & Anthony's Steakhouse,"1510 Texas Ave, Houston, TX 77002",http://www.vicandanthonys.com/,29.757288,-95.358185,0.2,"If you’re looking for something a little fancier one of the best steakhouses in Houston is one block away. Vic and Anthony’s (1510 Texas Ave, Houston, TX 77002) is everything you want in a world class steakhouse. If you get there for lunch you need to know that the burgers are some of the best in town in my opinion. A 7:05 game time would allow you plenty of time to enjoy 16 ounces of the best Prime Ribeye you can get in Downtown Houston. -Jeff Fountain",
HOU,The Flying Saucer,"705 Main Street, Houston, TX 77002",http://www.beerknurd.com/locations/houston-flying-saucer,29.758893,-95.363106,0.6,"Main Street, which is about 6 blocks North of the ballpark, includes some of the trendier restaurants in the Downtown area and is a great destination for post game celebrations and dining. In my opinion the star of Main Street for craft beer and food is The Flying Saucer. They offer everything from delicious bratwurst entrees to Lauren’s Goat Cheese salad (a personal favorite). The food isn’t the main draw here however.  Simply put, The Flying Saucer has the best beer selection in Houston. It doesn’t hurt that they might have the best staff as well. If you’re looking for a quick, casual meal with fantastic beer this is the best spot in Houston before or after an Astros game. -Jeff Fountain",
HOU,West Alabama Ice House,"1919 W Alabama St, Houston, TX 77098",,29.738383,-95.407834,4,"Go to West Alabama Ice House for cheap beer and a great outdoor atmosphere. There's a basketball hoop and a dog running around. There's two taco trucks usually stationed there, the one that's across the street, Taco Tierra Caliente, and the green sauce has brought me to spicy, burning tears of joy. — Evan Drellich",
HOU,Dot Coffee Shop,"7006 Gulf Fwy Houston, TX 77087",http://www.pappas.com/restaurants/dot-coffee-shop/,29.701004,-95.295078,5.7,"Probably my favorite place to eat in Houston is Dot Coffee Shop. It’s a little ways away from the stadium, but it has the added bonus of being right near the ghost of the Astrodome. It’s a 24-hour diner that makes some really good breakfast food, among other things. Fair warning: the bread they bring to the table while you wait may actually make you want to move to Houston. And why wouldn’t you? We’ve got cheap housing, nice people, and all the lung cancer you could ever ask for thanks to the refineries! — Tyler Stafford",
,,,,,,,,
BAL,Boog's BBQ,"333 W. Camden St., Baltimore, MD 21201",http://baltimore.orioles.mlb.com/bal/ballpark/information/index.jsp,39.283964,-76.621608,PARK,"The best food at Oriole Park at Camden Yards is Boog's BBQ. 4x All-Star, and 1970 AL MVP Boog Powell operates the stand on Eutaw Street which offers Baltimore Pit Beef. — Chris Stoner /// Boog's BBQ - Pit Beef (overpriced, but this is a MLB stadium). Do not eat anything crab. — Tucker Blair",
BAL,Dempsey's Brew Pub,"333 W. Camden St., Baltimore, MD 21201",http://www.dempseysbaltimore.com/,39.283964,-76.621608,0.1,"There are several sports bars around the stadium. If that's what you are looking for, Dempsey's Brew Pub & Restaurant located on the ground floor of the B&O Warehouse at OPACY compares favorably. - Chris Stoner",
BAL,Harbor East Area,"650 S. Exeter Street, Baltimore, MD 21202",http://www.harboreast.com/,39.284998,-76.599037,1.3,"If you are looking for something nicer, skip over the Inner Harbor, and venture into Harbor East (roughly 2 miles from OPACY) for a multitude of different choices. - Chris Stoner",
BAL,The James Joyce Pub,"616 S. President St., Baltimore, MD 21202",http://www.thejamesjoycepub.com/,39.28361,-76.602272,1.2,James Joyce down by the Inner Harbor postgame for a drink and a bite on the patio. — Tim Britton,
BAL,Heavy Seas Alehouse,"1300 Bank St., Baltimore, MD 21231",http://www.heavyseasalehouse.com/,39.286619,-76.598819,1.3,"A little further from the stadium (in a neighborhood you might not want to walk to) there's the Heavy Seas Alehouse (on Bank Street). It's in a really cool old warehouse. Kind of feels like you're in the galley of an old ship. They've got a ton of great beers, and crafted the Fielders Choice Lager which was sold at the stadium in honor of Cal Ripken's 20th anniversary. They've got porters, IPAs, stouts, ales, pretty much everything you could ask for. The food is great too, kind of a fusion/gastropub menu. Last time I was there, the special was chicken and waffles with a sriracha maple syrup that was outstanding. — Josh Padlock",
BAL,Abbey Burger Bistro,"1041 Marshall St., Baltimore, MD 21230",http://www.abbeyburgerbistro.com/,39.277197,-76.612904,0.9,"Abbey Burger is cheap ($10-15 Burger with a various selection of sides, awesome happy hour) Famous for their burgers, but they have a solid list of beers in the Summer, including every local beer in Baltimore (Heavy Seas, Union, Brewer's Art, etc) — Tucker Blair /// I love Abbey Burger so much. Must go there before or after all games and eat too much. — Cee Angi /// I used to live walking distance away. I got real fat. — Jeff Moore ",
BAL,Mama's On The Half Shell,"2901 O'Donnell St., Baltimore, MD 21224",https://www.mamasmd.com/MamasSite/,39.279864,-76.575288,,"Canton's Mama's on the Half Shell gets the vote for the best affordable food in Baltimore. Something for everyone, and a great representation of the City's quality cuisine.",
BAL,Woodberry Kitchen,"2010 Clipper Park Rd., No. 126, Baltimore, MD 21211",http://www.woodberrykitchen.com/,39.332001,-76.64568,4.2,Woodberry Kitchen - Ridiculous food. Respectable beer menu. — Tucker Blair,
BAL,Boog's BarBQ,"333 W Camden St, Baltimore, MD 21201",,39.28392,-76.622285,PARK,"Boog's BarBQ is a regional specialty, but I don't really salivate over it. -Andrew Baggarly",
,,,,,,,,
BOS,Tasty Burger,"4 Yawkey Way, Boston, MA 02215",http://boston.redsox.mlb.com/bos/ballpark/index.jsp,42.346259,-71.098662,PARK,"The best food at Fenway is the Spicy Jalapeño Burger at Tasty Burger, which is a local mini-chain with two locations inside the park, one on the 3rd Base Deck and one under the Gate C bleachers. — Will Gordon /// While enjoying a game at Fenway Park, I like to go simple and get a Fenway Frank or Italian Sausage. If you're hanging out on Yawkey Way before the game, I'd definitely recommend having a Cuban sandwich at El Tiante. From what I've heard, Luis Tiant himself can be found there sometimes, though I have yet to be lucky enough to see him myself! — Luis Torres /// Last season, the Red Sox started bringing in stands of local merchants on Yawkey Way; this was a good idea that was hit-or-miss depending on the place. I almost never eat the concessions in Fenway itself since they're pretty pedestrian and as expensive as you'd expect.  — Tim Britton /// I like everything at the ballpark because I'm easy to please, but Tasty Burger is the best. Get the Green Monster shake, it's monstrously delicious.",
BOS,Island Creek Oyster Bar,"500 Commonwealth Ave., Boston, MA 02215",http://islandcreekoysterbar.com/,42.348628,-71.095223,0.3,"Island Creek Oyster Bar in the Commonwealth Hotel offers high-end seafood, deluxe cocktails, and a small but thoughtful beer selection. – Will Gordon",
BOS,El Pelon Taqueria,"92 Peterborough St., Boston, MA 02215",http://www.elpelon.com/,42.343091,-71.099079,0.3,"El Pelon Taqueria is great for burritos and tortas. – Will Gordon /// For a quicker bite to eat closer to the ballpark, El Pelón Taqueria is a great fast casual restaurant a few blocks away that offers authentic Mexican cuisine. The lines can get long, but if you have the time it's worth the wait. — Luis Torres",
BOS,Jerry Remy's,"1265 Boylston St., Boston, MA 02215",,42.345288,-71.096364,0.2,"Jerry Remy's (owned by and named after former Sox second baseman and longtime play-by-play guy) is the best of a crowded field of burger-and-fried-sportsy-food places. — Will Gordon /// In the immediate vicinity of Fenway Park, on a nice summer afternoon, the places I wish I were instead of the clubhouse are the back patio of The Yardhouse or the rooftop decks of The Baseball Tavern and Jerry Remy's. Now, Yardhouse and Remy's are chains, and Tavern is a beer-in-a-plastic-cup kind of place; they're not paragons of sophisticated beer-drinking. But drinking outside in nice weather is a lot of fun, and Yardhouse in particular has a wide drink selection and decent food. I generally avoid the crowds at places like Game On and Cask 'n Flagon. — Tim Britton",
BOS,The Yardhouse,"126 Brookline Ave., Bostom, MA 02215",http://www.yardhouse.com/locations/ma/boston/boston-fenway-fenway-triangle/8336,42.345318,-71.100041,0.1,"In the immediate vicinity of Fenway Park, on a nice summer afternoon, the places I wish I were instead of the clubhouse are the back patio of The Yardhouse or the rooftop decks of The Baseball Tavern and Jerry Remy's. Now, Yardhouse and Remy's are chains, and Tavern is a beer-in-a-plastic-cup kind of place; they're not paragons of sophisticated beer-drinking. But drinking outside in nice weather is a lot of fun, and Yardhouse in particular has a wide drink selection and decent food. I generally avoid the crowds at places like Game On and Cask 'n Flagon. — Tim Britton",
BOS,The Baseball Tavern,"1270 Boylston St., Boston, MA 02215",http://baseballtavern.com/,42.344688,-71.096325,0.2,"In the immediate vicinity of Fenway Park, on a nice summer afternoon, the places I wish I were instead of the clubhouse are the back patio of The Yardhouse or the rooftop decks of The Baseball Tavern and Jerry Remy's. Now, Yardhouse and Remy's are chains, and Tavern is a beer-in-a-plastic-cup kind of place; they're not paragons of sophisticated beer-drinking. But drinking outside in nice weather is a lot of fun, and Yardhouse in particular has a wide drink selection and decent food. I generally avoid the crowds at places like Game On and Cask 'n Flagon. — Tim Britton",
BOS,Tasty Burger,"1301 Boylston St., Boston, MA 02215",http://www.tastyburger.com/,42.344762,-71.098375,0.2,"I'll qualify any of my comments about food with an acknowledgement that I have the most basic of tastes, which means I don't go to Basho down the block for sushi or anything, though I hear it's good. I'll spoil myself from time to time with a quick bite at Tasty Burger -- provided the line isn't too bad -- or Pizzeria Regina. — Tim Britton /// Tasty Burger is also near the ballpark, if you want to eat with just a few dozen strangers instead of thousands of them. Get the cheesy fries! - Paul Swydan",
BOS,Pizzeria Regina,"1330 Boylston St., Boston, MA 02215",http://www.reginapizzeria.com/location_detail.php?location_id=61&Brick%20Oven%20Pizza%20-%20Fenway%20-%20Boston,42.343948,-71.098929,0.2,"I'll qualify any of my comments about food with an acknowledgement that I have the most basic of tastes, which means I don't go to Basho down the block for sushi or anything, though I hear it's good. I'll spoil myself from time to time with a quick bite at Tasty Burger -- provided the line isn't too bad -- or Pizzeria Regina. — Tim Britton",
BOS,Silvertone,"69 Bromfield St., Boston, MA 02215",http://silvertonedowntown.com,42.357084,-71.060891,2.1,"You can get a real meal for about $12 at Silvertone, a semi-classy cocktail joint a few Green Line stops from Fenway near Boston Common. — Will Gordon",
BOS,Parish Cafe,"361 Boylston St., Boston, MA 02116",http://parishcafe.com/boylston/,42.351929,-71.071739,1.3,"By the Arlington T stop, not far from the park, Parish Café has spectacular sandwiches concocted by top area chefs, typically a strong 3-4 dozen beer selection along with good cocktails. — Alex Speier",
BOS,Sunset Cantina,"916 Commonwealth Ave., Boston, MA 02215",http://www.allstonsfinest.com/,42.350894,-71.116906,1.1,"The famous Cask'n Flagon and other restaurants around Fenway are slammed during game time and the hours leading up to it. If you really want to sit down and have a meal before the game, you can travel a little further away from Fenway to Sunset Cantina. It's easily accessible via the Green Line. The food is good, and a must-visit if you're a big beer aficionado. They have a huge beer menu that's always being updated, including tons of options on draft. — Luis Torres",
BOS,Sweet Cheeks Q,"1381 Boylston St., Boston, MA 02215",http://www.sweetcheeksq.com/,42.34369,-71.101132,0.3,"Owned by season one Top Chef finalist Tiffani Faison, all of the BBQ here is delicious, if you don't fill up on the biscuits and appetizers. The food is high in calorie and price so I don't go often but when I do, it's a treat which makes it special. - Paul Swydan",
BOS,Citizen Public House,"1310 Boylston St., Boston, MA 02215",http://www.citizenpub.com/,42.344209,-71.097951,0.2,"Citizen is a go to watering hole if you love bourbon -- their selection is amazing. The bartenders are so friendly and helpful. The food is very tasty and high quality and shareable which I like. My sister actually stole their brussel sprout Caesar salad and made it for my family for Christmas, and their meatball slider is heaven. They also play 90s hip hop which usually makes for a fun/lively atmosphere. - Paul Swydan",
BOS,The Daily Catch,"323 Hanover St., Boston, MA 02113",http://thedailycatch.com/northend.html,42.364062,-71.053972,2.7,"The Daily Catch is awesome because it is a dirty hole in the wall, cash only, plastic cup -- best squid ink pasta I've ever had. They are down to earth, friendly and the price is right. Also, most tourists are waiting in line at Giacomo's or one of the other fancy places, so getting a table isn't difficult. - Paul Swydan",
BOS,Anna's Taqueria,"242 Cambridge St., Boston, MA 02134",http://annastaqueria.com/locations.html,42.357734,-71.126726,2.3,A lot of people say El Pelon makes the best burritos in the city. I respectfully disagree. Anna's is my favorite. They have a few locations -- the one in Boston proper is on Beacon Hill. - Paul Swydan,
,,,,,,,,
CLE,Barrio,"2401 Ontario St., Cleveland, OH 44115",http://cleveland.indians.mlb.com/cle/ballpark/,41.49571,-81.685293,PARK,"The Indians have made it a focus in recent years to enhance the quality of food and beverage available at Progressive Field. During the 2014-15 offseason, they completely revamped the right field concourse for a more social atmosphere with five popular local food establishments getting their own concession stand: Melt Bar and Grilled, Dynomite Burgers, Barrio, Sweet Moses Soda Fountain & Treat Shop, and Great Lakes Brewing Co. My personal recommendation is the chorizo taco from Barrio. — August Fagerstrom /// Barrio tacos and melt. Barrio tacos offers the best tacos in town. — Robert Lavin",
CLE,Melt Bar & Grilled,"2401 Ontario St., Cleveland, OH 44115",http://cleveland.indians.mlb.com/cle/ballpark/,41.49571,-81.685293,PARK,"You can never go wrong with any number of the inventive grilled cheese sandwiches found at Melt. — August Fagerstrom /// Melt Bar and Grilled has the best sandwiches. — Robert Lavin /// Before the 2015 season, the Indians renovated the concourse behind the center and right-field sections, creating the Right Field District. Concessions in the improved sections include a variety of food joints that are popular in and around Cleveland. Great Lakes Brewing Company, Melt Bar and Grilled, Sweet Moses and Barrio are among the restaurants that have taken up residence inside the ballpark. In 2016, the Indians also added local restaurants Happy Dog, Ohio City Burrito and Cleveland Pickle to the mix in the newly-renovated Infield District. While I don't partake in concessions at the ballpark, Great Lakes Brewing and Melt are favorite stops outside of work for the Bastians. — Jordan Bastian",
CLE,Rally Burger,"2401 Ontario St., Cleveland, OH 44115",http://cleveland.indians.mlb.com/cle/ballpark/,41.49571,-81.685293,PARK,"This is ever-evolving, since perhaps the crowning jewels of the team's ballpark renovations the last two offseasons have been new concessions. Now, you can get some of the city's best eats and drinks — Barrio (tacos), Melt (sandwiches) and, coming this year, Happy Dog (crazy hot dogs) in the ballpark. The Corner, a new bar in right field, has a solid beer list. If you want the best bargain, many consider the $5 Rally Burger stand (kind of hidden along the first base/right field line) to be a lesser-known gem. — Zack Meisel",
CLE,Great Lakes Brewing Co.,"2401 Ontario St., Cleveland, OH 44115",http://cleveland.indians.mlb.com/cle/ballpark/,41.49571,-81.685293,PARK,"Before the 2015 season, the Indians renovated the concourse behind the center and right-field sections, creating the Right Field District. Concessions in the improved sections include a variety of food joints that are popular in and around Cleveland. Great Lakes Brewing Company, Melt Bar and Grilled, Sweet Moses and Barrio are among the restaurants that have taken up residence inside the ballpark. In 2016, the Indians also added local restaurants Happy Dog, Ohio City Burrito and Cleveland Pickle to the mix in the newly-renovated Infield District. While I don't partake in concessions at the ballpark, Great Lakes Brewing and Melt are favorite stops outside of work for the Bastians. — Jordan Bastian",
CLE,Zocalo,"2071 East 4th St., Cleveland, OH 44115",http://www.zocalocleveland.com,41.498718,-81.689906,0.4,"Before or after the game, the place to go for food and drink is East 4th St, just a couple blocks from the stadium. There are a variety of food options up and down East 4th, including Mexican (Zocalo), Vietnamese (Saigon) and gastropubs The Greenhouse Tavern and Butcher & The Brewer. - August Fagerstrom /// If you want a sit-down dinner, East 4th Street has a host of options, from Lola (fancy) to House of Blues to Zocalo (Mexican) to Greenhouse Tavern (everyone's favorite; you can eat a literal pig head). - Zack Meisel",
CLE,Saigon,"2061 East 4th St., Cleveland, OH 44115",http://www.saigoncleveland.com/,41.498699,-81.690036,0.4,"Before or after the game, the place to go for food and drink is East 4th St, just a couple blocks from the stadium. There are a variety of food options up and down East 4th, including Mexican (Zocalo), Vietnamese (Saigon) and gastropubs The Greenhouse Tavern and Butcher & The Brewer. - August Fagerstrom",
CLE,The Greenhouse Tavern,"2038 East 4th St., Cleveland, OH 44115",http://www.thegreenhousetavern.com/,41.499074,-81.690421,0.4,"Before or after the game, the place to go for food and drink is East 4th St, just a couple blocks from the stadium. There are a variety of food options up and down East 4th, including Mexican (Zocalo), Vietnamese (Saigon) and gastropubs The Greenhouse Tavern and Butcher & The Brewer. - August Fagerstrom //// If you want a sit-down dinner, East 4th Street has a host of options, from Lola (fancy) to House of Blues to Zocalo (Mexican) to Greenhouse Tavern (everyone's favorite; you can eat a literal pig head). - Zack Meisel",
CLE,Butcher & The Brewer,"2043 East 4th St., Cleveland, OH 44115",http://www.butcherandthebrewer.com/,41.499138,-81.690158,0.4,"Before or after the game, the place to go for food and drink is East 4th St, just a couple blocks from the stadium. There are a variety of food options up and down East 4th, including Mexican (Zocalo), Vietnamese (Saigon) and gastropubs The Greenhouse Tavern and Butcher & The Brewer. - August Fagerstrom /// There are a variety of restaurants on E. Fourth St., a short walk from the ballpark. Lola and the Butcher and the Brewer are among the popular stops. - Jordan Bastian",
CLE,Lola Bistro,"2058 East 4th St., Cleveland, OH 44115",http://lolabistro.com/,41.498787,-81.69029,0.4,"While expensive, Michael Symon's Lola, located on East 4th, is one of the best places to eat in the city. - August Fagerstrom /// There are a variety of restaurants on E. Fourth St., a short walk from the ballpark. Lola and the Butcher and the Brewer are among the popular stops. - Jordan Bastian /// If you want a sit-down dinner, East 4th Street has a host of options, from Lola (fancy) to House of Blues to Zocalo (Mexican) to Greenhouse Tavern (everyone's favorite; you can eat a literal pig head). - Zack Meisel",
CLE,Winking Lizard Tavern,"811 Huron Road, Cleveland, OH 44115",http://www.winkinglizard.com/locations/gateway,41.49859,-81.686692,0.2,Winking Lizard is also near the stadium and offers a large beer list to go along with their menu. - Jordan Bastian,
CLE,West Side Market,"1979 West 25th St., Cleveland, OH 44113",http://westsidemarket.org/,41.484686,-81.703062,1.2,"Across the Lorain bridge, the West Side Market and Great Lakes Brewing Company are destination spots for fans in Cleveland. — Jordan Bastian",
CLE,Great Lakes Brewing Co.,"2516 Market Ave., Cleveland, OH 44113",https://www.greatlakesbrewing.com/,41.484381,-81.704519,1.3,"Across the Lorain bridge, the West Side Market and Great Lakes Brewing Company are destination spots for fans in Cleveland. — Jordan Bastian",
CLE,Momocho,"1835 Fulton Rd, Cleveland, OH 44113",http://momocho.com/info.php,41.484015,-81.709813,1.7,"There are plenty of other options outside of the immediate downtown area. Momocho, Superior Pho, and Flying Fig are all affordable options that provide a variety of dining options. — August Fagerstrom",
CLE,Superior Pho,"3030 Superior Ave. E, Cleveland, OH 44114",http://www.superiorpho.com/,41.510456,-81.669671,1.4,"There are plenty of other options outside of the immediate downtown area. Momocho, Superior Pho, and Flying Fig are all affordable options that provide a variety of dining options. — August Fagerstrom",
CLE,Flying Fig,"2523 Market Ave, Cleveland, OH 44113",http://www.theflyingfig.com/,41.484148,-81.704316,1.3,"There are plenty of other options outside of the immediate downtown area. Momocho, Superior Pho, and Flying Fig are all affordable options that provide a variety of dining options. — August Fagerstrom",
CLE,The South Side,"2207 W 11th St, Cleveland, OH 44113",http://www.southsidecleveland.com/index.htm,41.482026,-81.688974,1.5,South Side in Tremont and Barraco grille in Lakewood are musts for me. — Robert Lavin,
CLE,Barraco Grille,"12906 Madison Ave., Lakewood, OH 44107",http://www.barrocogrill.com/,41.477156,-81.778334,5.2,South Side in Tremont and Barraco grille in Lakewood are musts for me. — Robert Lavin,
CLE,House of Blues,"308 Euclid Ave, Cleveland, OH 44114",http://www.houseofblues.com/cleveland/,41.499167,-81.690658,0.5,"If you want a sit-down dinner, East 4th Street has a host of options, from Lola (fancy) to House of Blues to Zocalo (Mexican) to Greenhouse Tavern (everyone's favorite; you can eat a literal pig head). - Zack Meisel",
,,,,,,,,
COL,Chuburger,"2001 Blake St., Denver, CO 80205",http://colorado.rockies.mlb.com/col/ballpark/index.jsp,39.755978,-104.993349,PARK,"Denver as a city has so much going for it I don't even know where to begin. But the ballpark food options are not great, in my opinion. I think the best bet is to go up to the rooftop area in right field and get a Chuburger. It's greasy as hell but it is pretty darn good. — Nick Piecoro /// Most Rockies fans trip to the Helton Burger Shack in left field, maybe because they're hungry for better times. But the best food at Coors Field is upstairs above right field on the party deck. The CHUBurger, run by Lyons' Oskar Blues Brewery, has a cheeseburger that's too good for a stadium. Last time I was there, you know, off the clock, they didn't have their Old Chub scottish ale, which seems weird. But they do sell their Dale's Pale Ale. — Nick Groke",
COL,Famous Dave's BBQ,"2001 Blake St., Denver, CO 80205",http://colorado.rockies.mlb.com/col/ballpark/index.jsp,39.755978,-104.993349,PARK,"Manhandler sandwich (Choice of Texas Beef Brisket or Georgia Chopped Pork piled high with Hot Link Sausage and topped with Hell-Fire Pickles) at Famous Dave's BBQ, right behind the LF foul pole. — Jonah Keri",
